A1,A2a,A2a1,A3_1,A3_2,A3_3,A3_4,A3_5,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A4_7,A4_8,A4_9,A5,A5a,A6,A61,B1,B1a,B2,B2a,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B4,B4a,B5,B5a,B6,B6a,B7,B7a,B8,B8a,B9,B10,B102,B103,B104,B105,B11,B111,B112_1,B112_2,B112_3,B112_4,B112_5,B112_6,B112_7,B112_8,B112_9,B112_10,B112_11,B112_12,B112_13,B112_14,B112_15,C1,C1a,C1b,C1c,C1d,C2,C2a,C3,C4_1,C4_2,C4_3,C4_4,C4_5,C4_6,C5,C61,C61a,C62,C62a,C63,C63a,C64,C64a,C7,C8,C8a,E1,E2,E2Y,E2M,E3,E4,E5,E7,E8a,E8b,code,YY,CC,CITY,ENERGY_CODE,TY,WI
1,,,1,,,,,1,,,,,,,,,2,,1,,7,,1,,,,,,,,,,,,,5,,8,,9,,4,,3,,3,2,,1,3,,1,,,,,,,,,,,,,,,,,1,76,,3000,200,8,,4,1,1,1,1,,,6,1,,1,,1,,1,,5,11,,1,9,,,2,13,1,1,1,2,111032,2015,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,6,3,,1,,,,1,1,1,,,1,,,,3,,5,,4,,3,,2,,1,2,,2,1,2,2,1,1,1,1,1,1,,,,,,1,1,,1,,1,5,,3000,200,3,,4,1,,,,,,1,1,,1,,1,,1,,1,4,,1,9,,,3,13,3,1,1,2,111036,2003,1597,1,5,1,70
1,,,1,,,,,1,1,,,1,,,,,1,2,1,,4,,2,,,,1,1,1,1,1,1,1,1,1,6,,1,,1,,8,,7,,3,1,,,,,2,1,1,,,,,,,,,,,,,,,2,79,2,3000,200,7,,6,1,,1,,,,1,1,,1,,1,,2,3500,2,13,,1,9,,,3,6,4,1,1,2,111037,2015,1987,1,5,1,70
1,,,1,,,,,1,,1,,,,,,,2,,2,6,3,,1,,1,1,,,,,,,1,1,1,5,,6,,5,,3,,2,,2,2,,1,5,2,2,1,1,,,,,,,,,,,,,,,2,,2,3000,200,6,,2,1,,,,,,1,1,,1,,1,,1,,2,7,,1,7,,,2,11,4,1,1,2,111039,2005,1998,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,2,2,3,,3,,,,,1,1,,,1,1,,,3,,3,,3,,2,,2,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,45,2,3000,200,2,,3,1,,,,,,1,1,,1,,1,,2,1750,6,3,,1,10,42,10,1,6,1,1,2,1,111040,2013,1798,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,1,,6,,1,,,,,1,,,,,,,,4,,5,,5,,3,,3,,2,2,,,,,1,,,,,,,,,,,,,,,,,1,80,,3000,200,7,,6,1,,,,,,1,1,,1,,1,,1,,6,3,,1,4,,,5,8,4,1,1,2,111042,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,5,,4,,,1,1,1,1,1,1,1,,,,5,,1,,1,,8,,5,,4,1,,,,,1,,,,,,,,,,,,,,,,,2,60,3,3000,200,6,,6,1,1,,,,,3,1,,1,,1,,2,3500,4,14,,1,7,,,3,12,1,1,2,1,111043,2015,1598,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,4,,2,,,,1,1,1,1,1,1,1,,,5,,6,,4,,4,,2,,3,1,3,,,,2,1,1,1,1,,,,,,,,,,,,,2,81,3,3000,200,4,,6,,,1,,,,3,1,,1,,1,,2,3500,5,4,,1,9,,,2,7,3,1,1,,111045,2014,1997,1,2,1,70
1,,,1,,,,,1,1,1,,1,,,1,,2,,1,,2,,3,,,,,1,1,,1,1,1,,,4,,2,,2,,3,,3,,2,1,1,,,,1,,,,,,,,,,,,,,,,,2,80,3,3000,200,3,,3,1,,,,,,2,1,,1,,1,,2,1500,3,5,,1,9,,,3,13,1,1,2,1,111049,2016,1987,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,1,,5,,2,,,,1,1,1,1,1,1,,,,5,,10,,7,,6,,6,,3,2,,2,1,3,2,1,1,,1,,,,,,,,,1,,,,1,69.5,,3000,200,4,,4,1,,,,,,1,1,,1,,1,,1,,2,13,,1,7,,,3,11,3,1,2,1,111050,2016,1798,1,1,1,70
1,,,1,,,,,1,1,1,,1,,,,,2,,1,,7,,3,,,,,,1,1,,,1,1,1,4,,3,,1,,7,,5,,2,1,1,,,,2,2,1,,,,,,,,,,,,,,,2,80.5,3,3000,200,6,,1,1,1,1,,,,5,1,,1,,1,,2,3200,2,13,,1,9,,,3,6,1,1,2,1,111051,2012,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,5,,,,,1,,1,,,,,,3,,2,,,,,,,,3,2,,2,4,2,2,1,1,1,,,,1,,,,,,,,,,1,78,,3000,200,4,,1,1,,,,,,2,1,,1,,1,,1,,5,9,,,9,,,3,11,1,1,1,2,111052,2013,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,4,,2,,,,,1,,,,,1,,,5,,3,,1,,6,,4,,2,2,,,,,2,,1,,,,,,,,,,,,,,,1,50,,3000,200,5,,4,1,,,,,,1,1,,1,,1,,1,,2,7,,1,10,39,7,1,6,1,1,1,2,111053,2012,1497,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,1,,6,,1,,1,,,,,,,1,1,1,1,5,,5,,4,,6,,6,,2,2,,1,3,,2,2,1,,,,,,,,,,,,,,,1,50,,3000,200,6,,6,1,,,,,,1,1,,1,,1,,1,,3,9,,1,8,,,2,13,1,1,2,1,111054,2013,1798,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,2,3,5,,4,,1,1,,,,,,,,1,,5,,7,,4,,5,,4,,2,1,1,,,,1,,,,,,,,,,,,,,,,,1,40,,3000,200,7,,4,1,,,,,,1,1,,1,,1,,2,4000,2,9,,1,7,,,3,12,1,1,2,1,111056,2011,1987,1,1,1,70
1,1,1,1,,,,,1,,,,1,,,,,2,,1,,3,,1,,,,1,1,1,1,1,1,1,,,5,,5,,3,,6,,5,,2,1,1,,,,2,2,,,1,,,,,,,,,,,,,1,50,,3000,200,6,,3,1,1,,,,,2,1,,1,,1,,2,4000,6,10,,1,8,,,3,7,1,1,1,2,111062,2015,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,5,,2,,,,,1,1,1,1,1,1,1,1,6,,3,,3,,4,,3,,2,2,,1,4,3,2,1,1,,,,,,,,,,,,,1,1,2,80,3,3000,200,6,,5,1,1,,,,,2,1,,1,,1,,1,,6,11,,1,4,,,5,6,1,1,2,1,111064,2016,1987,1,1,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,3,,3,,,,,1,1,1,1,,,,,5,,2,,1,,5,,6,,3,2,,2,,,2,1,1,,,,,,,,1,,,,,,1,2,60,3,3000,200,4,,3,1,,,,,,1,1,,1,,1,,1,,5,10,,1,8,,,1,13,3,1,2,1,111067,2017,1798,1,1,1,70
1,1,1,1,,,,,1,1,,,,,,,,2,,1,,4,,4,,,,1,1,,,,1,1,,,4,,4,,3,,7,,,,3,2,,2,,,2,,1,,,,,,,,,,,,,,,2,83,3,3000,200,4,,5,1,,,,,,1,1,,1,,1,,1,,6,9,,1,10,43,4,1,11,1,1,1,2,111069,2016,1998,1,1,1,70
2,,,1,,,,,1,1,1,,1,,,,,2,,2,2,2,,4,,,,1,1,1,,,,1,,,3,,5,,3,,5,,3,,2,1,3,,,,1,,,,,,,,,,,,,,,,,2,62,5,3000,200,4,,5,1,,,,,,1,1,,1,,1,,2,4000,3,9,,1,8,,,3,5,4,1,1,2,111071,2015,1987,1,1,1,70
1,,,1,,,,,,,,,1,,,,,2,,1,,6,,4,,,,1,1,1,,1,1,,,,5,,4,,6,,5,,3,,2,1,1,,,,1,,,,,,,,,,,,,,,,,1,71,,3000,200,5,,6,1,1,1,1,,,7,1,,1,,1,,2,2400,5,,,1,9,,,3,9,1,1,1,2,111074,2015,1798,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,2,6,2,,4,,,,,,1,1,1,1,1,1,,2,,3,,2,,3,,4,,2,2,,2,1,2,2,1,1,1,,,,,,,,,,,,,,1,20,,3000,200,3,,4,1,,,,,,2,1,,1,,1,,1,,7,5,,1,8,,,3,10,1,1,1,2,111076,2003,1584,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,4,,,,,1,1,,,1,,,,2,,4,,4,,3,,2,,3,2,,2,4,3,2,,,1,1,,1,,,,,1,,,,,,1,65,,3000,200,2,,3,1,,1,,,,2,1,,1,,1,,1,,2,4,,1,9,,,3,11,1,1,2,1,111078,2017,1798,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,5,,,,,1,,,,,,,,3,,7,,4,,3,,3,,2,2,,2,4,2,2,1,1,,,,,,,,,,,,,,,2,75,3,3000,200,7,,2,1,,,,,,1,1,,1,,1,,1,,5,9,,1,8,,,1,4,1,1,1,2,111080,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,6,,1,,,,,,,,,1,,,,5,,4,,4,,7,,4,,3,2,,2,4,2,1,,,,,,,,,,,,,,,,,2,80,3,3000,200,7,,6,1,,,,,,1,1,,1,,1,,1,,7,14,,1,8,,,2,13,1,1,2,1,111082,2015,1987,1,1,1,70
2,,,1,,,,,1,,,,,,,,,,,2,2,2,,4,,,,,1,,,,,,1,,2,,2,,3,,3,,3,,2,2,,2,1,,2,1,,,,,,,,,,,,,,,,2,,,3000,200,4,,2,1,,,,,,1,1,,1,,1,,1,,,4,,,10,42,11,2,12,1,1,1,2,111083,2012,1987,1,1,1,70
1,,,1,,,,,,1,,,,,,,,2,,2,4,3,,2,,,,1,,,,,,,,,4,,2,,1,,4,,3,,2,2,,,,,2,1,,,,,,,,,,,,,,,,1,20,,3000,200,5,,1,1,,,,,,2,1,,1,,1,,1,,6,4,,1,10,40,2,1,8,3,1,1,2,111084,2008,1998,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,4,,2,,,,,,1,1,1,1,1,,,4,,6,,4,,4,,3,,2,1,,,,,2,,1,,,,,,,,,,,,,,,2,78,3,3000,200,3,,4,1,1,,,,,2,1,,1,,1,,2,3200,6,11,,1,7,,,3,11,1,1,1,2,111085,2016,1987,1,1,1,70
1,1,2,1,,1,,,,,,,,1,,,,2,,1,,2,,5,,,,,,,,,,,,,5,,5,,,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,50,3,3000,200,3,,2,1,,,,,,,1,,1,,1,,1,,7,4,,,10,41,3,3,13,2,1,2,1,111086,2016,1798,1,1,1,70
1,,,1,1,,,,1,,,,1,1,,,,2,,1,,5,,2,,,,,1,1,1,1,1,1,,,4,,3,,2,,5,,3,,3,1,1,,,,2,4,,1,,,,,,,1,,,,,,,1,70,,3000,200,5,,5,1,,1,,,,2,1,,1,,1,,2,3000,2,12,,1,10,40,6,1,13,1,1,1,2,111088,2016,1987,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,1,,4,,2,,,,,,,,1,,1,,,4,,6,,5,,5,,7,,3,2,,2,1,2,2,,1,,,,,,,,1,,,,,,,1,85,,3000,200,5,,4,1,,1,,,,5,1,,1,,1,,1,,1,11,,1,8,,,2,9,4,1,2,1,111091,2015,1987,1,1,1,70
1,,,1,,,,,,,,,,,,,1,2,,1,,5,,2,,,,,1,1,1,1,1,,,,6,,6,,4,,4,,4,,2,2,,2,5,2,2,1,1,,,,,,,,,,,,,,,2,86,3,3000,200,6,,5,1,,,,,,2,1,,1,,1,,1,,6,7,,1,8,,,2,9,1,1,2,1,111095,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,1,,,,2,,1,,5,,4,,,,,1,1,1,1,1,1,1,,5,,5,,4,,6,,7,,2,2,,2,1,2,2,,1,,,,,,,,1,,,,,1,,2,80,3,3000,200,6,,6,1,,,,,,1,1,,1,,1,,1,,4,13,,1,8,,,3,11,1,1,2,1,111096,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,1,2,1,,4,,3,,,,,1,1,1,1,1,1,,,4,,,,,,,,,,2,1,3,,,,2,1,1,,,,,,,,,,,,,,,1,89,,3000,200,7,,6,1,1,1,,,,6,1,,1,,2,,1,,5,13,,1,9,,,3,11,3,1,2,1,111097,2016,1987,1,1,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,4,,5,,,1,1,1,,,,1,,,,4,,4,,5,,2,,1,,,2,,2,4,,2,1,1,,,,,,,,,,,,,,,1,75,,3000,200,,,,1,1,,1,,,6,1,,1,,1,,1,,5,6,,1,9,,,1,13,3,1,2,1,111098,2016,1987,1,1,1,70
1,,,1,,,,,,,1,,,,,,,2,,1,,3,,1,,,,1,1,1,1,1,1,,,,5,,6,,1,,3,,4,,4,2,,,,,2,1,1,,,,,,,,,,,,,,,2,50,3,3000,200,8,,1,1,,1,,,,6,1,,1,,1,,1,,2,5,,1,10,,,1,13,1,1,1,3,111099,2016,1798,1,1,1,70
1,,,1,,,,,1,1,,,1,,,,,2,,1,,4,,2,,,,,1,1,,,,1,1,1,4,,5,,5,,4,,3,,3,1,1,,,,1,,,,,,,,,,,,,,,,,2,57,2,3000,200,4,,2,1,1,,,,,2,1,,1,,1,,2,4000,3,13,,1,5,,,3,9,1,1,1,2,111100,2016,1598,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,2,4,6,,3,,,,1,1,1,1,1,,,,,5,,2,,2,,4,,4,,3,1,3,,,,2,1,1,,,,,,,,,,,,,,,2,35,3,3000,200,6,,6,1,,,,,,1,1,,1,,2,1900,1,,5,11,,1,7,,,3,11,5,1,2,1,111101,2011,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,5,,,,1,1,1,,1,1,,,,5,,5,,3,,4,,5,,3,2,,2,,2,2,1,1,1,,,,,,,,,,,,,,1,50,,3000,200,4,,3,1,,,,,,1,1,,1,,1,,1,,5,7,,1,9,,,3,12,1,1,2,1,111103,2016,1798,1,1,1,70
1,,,1,,,,,,,,,1,,,1,,2,,1,,4,,5,,,,,1,1,1,1,,,,,4,,2,,2,,6,,4,,5,1,1,,,,2,1,1,,,1,,,,,1,,,,,,,2,108,4,3000,200,3,,5,1,1,,,,,1,1,,1,,1,,2,3300,2,12,,1,9,,,2,4,1,1,1,2,111104,2015,2494,1,6,1,70
2,,,1,,,,,1,1,,,,,,,,2,,1,,2,,4,,,,,1,,1,1,1,,,,2,,3,,3,,5,,4,,3,2,,,1,2,2,1,1,,,,1,,,,1,,,,,,,2,50,3,3000,200,7,,2,1,,,,,,1,1,,1,,1,,1,,2,4,,1,8,,,3,12,1,1,2,1,111105,2015,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,5,3,,3,,,,,1,,,,,,,,4,,2,,3,,4,,4,,2,2,,2,1,2,2,1,1,1,1,,,,,,,,,,,,,1,5,,3000,200,4,,6,1,,,,,,1,1,,1,,1,,1,,6,9,,1,10,40,8,2,13,1,1,2,1,111107,2002,1794,1,1,1,70
1,,,1,,,,,1,,,,,1,,,,2,,1,,4,,4,,,,1,1,1,1,,,,,,3,,5,,4,,6,,6,,3,2,,2,1,2,2,1,1,1,1,,1,,,,,,,,,,,1,76,,3000,200,5,,3,1,,,,,,1,1,,1,,1,,1,,2,10,,1,9,,,4,13,1,1,2,1,111109,2016,1987,1,1,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,1,,3,,5,,,,,1,1,1,1,1,,,,4,,6,,4,,4,,5,,3,2,,2,5,2,2,1,1,,,,,,,,,,,,,,,1,66,,3000,200,4,,4,1,,1,1,,,4,1,,1,,1,,1,,4,9,,1,8,,,2,12,3,1,2,1,111111,2016,1798,1,1,1,70
1,,,1,,,,,1,,,,,1,,,,2,,2,4,1,,4,,1,1,1,1,1,1,,,,,1,4,,3,,3,,6,,5,,3,2,,1,2,3,2,1,1,,,,,,,,,,1,,,,,1,,,3000,200,9,,5,1,,,,,,1,1,,1,,1,,1,,3,13,,1,7,,,5,11,1,1,2,1,111113,2005,1998,1,1,1,70
1,,,1,,,,,1,,,,1,1,,,,2,,1,,4,,4,,,,,1,1,1,1,1,,,,4,,5,,4,,5,,4,,3,1,3,,,,2,1,1,,,,,,,,,,,,,,,2,85,3,3000,200,6,,4,1,1,1,,,,5,1,,1,,1,,2,3500,4,9,,1,9,,,3,13,3,1,1,2,111114,2016,1987,1,1,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,5,,1,,,,,,,1,1,1,1,,1,6,,2,,5,,7,,5,,3,2,,2,4,,2,,,,,,,,,,1,,,,,,,2,68,3,3000,200,5,,6,1,,,,,,1,1,,1,,1,,1,,6,10,,1,8,,,2,12,1,1,1,2,111115,2016,1798,1,1,1,70
1,,,1,1,,,,1,,1,,1,1,,1,,2,,1,,4,,2,,,,,1,1,1,1,1,1,1,1,5,,5,,6,,5,,5,,2,1,,,,,1,,,,,,,,,,,,,,,,,2,50,3,3000,200,5,,3,1,1,1,,,,6,1,,1,,1,,2,3200,6,12,,1,7,,,4,10,1,1,2,1,111116,2016,1987,1,5,1,70
1,,,1,,,,,1,1,1,,1,,,,,2,,1,,3,,3,,,,,,,1,1,,1,,,3,,5,,4,,6,,8,,1,1,1,,,,2,1,,,1,,,,,,,,,,,,,2,80,3,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,3,11,,1,9,,,3,13,3,1,1,2,111117,2016,1987,1,5,1,70
1,,,1,1,,,,1,1,1,,1,1,,1,,2,,1,,5,,1,,,,,,,,1,1,1,1,1,4,,6,,5,,6,,6,,2,1,1,,,,2,1,,,1,,1,,,,,,,,,,1,2,80,3,3000,200,4,,3,1,1,,,,,2,1,,1,,1,,2,3300,1,14,,1,6,,,3,10,3,1,1,2,111118,2015,1987,1,5,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,4,,5,,,,1,,,,1,1,,,,5,,3,,3,,,,,,,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,50,3,3000,200,6,,2,1,,,,,,1,1,,1,,1,,1,,1,12,,1,10,43,7,1,12,1,1,1,2,111119,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,4,4,,3,,,,1,,,,,,1,,,6,,3,,3,,5,,,,3,2,,,,,2,,1,,,,,,,,,,,,,,,2,87,4,3000,200,5,,,,,,,,,1,1,,1,,1,,1,,2,7,,1,10,43,4,2,13,4,1,2,1,111121,2012,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,2,6,3,,4,,,,,,1,1,1,1,,,,3,,6,,5,,3,,4,,1,2,,2,4,2,1,,,,,,,,,,,,,,,,,1,7,,3000,200,5,,5,1,,,,,,1,1,,1,,1,,1,,2,4,,1,9,,,2,13,1,1,1,2,111122,2004,1995,1,1,1,70
1,1,1,1,,,,,1,,,,1,,,,,2,,1,,3,,2,,,,,1,1,1,1,1,,,,5,,2,,4,,5,,5,,3,1,,,,,2,,1,,,,,,,,1,,,,,,,2,78.3,3,3000,200,6,,4,1,1,,,,,2,1,,1,,2,,1,,2,12,,1,9,,,2,13,1,1,2,1,111123,2016,1987,1,1,1,70
1,1,1,1,,,,,,,,,1,,,,,2,,2,1,3,,4,,,,,1,1,1,1,1,,,,4,,2,,3,,2,,2,,2,1,,,,,2,2,1,,,,,,,,,,,,,,,2,60,3,3000,200,3,,2,1,,,,,,7,1,,1,,2,2000,1,,2,7,,1,10,40,8,1,12,3,1,1,2,111124,2012,1998,1,1,1,70
1,,,1,,,,,1,,1,,,1,,1,,2,,1,,5,,3,,,,,1,1,1,1,1,1,,,4,,7,,4,,6,,6,,8,2,,1,1,,2,1,,,,,,,,,,,,,,,1,2,122,4,3000,200,3,,4,1,,,,,,1,1,,1,,1,,1,,7,13,,1,6,,,3,7,3,1,2,1,111125,2016,1798,1,6,1,70
1,,,1,,,,,1,1,1,,1,,,,,2,,1,,7,,5,,,,,,1,,,,,,,5,,4,,8,,3,,4,,4,1,1,,,,1,,,,,,,,,,,,,,,,,2,80,3,3000,200,7,,4,1,1,1,,,,5,1,,1,,1,,2,3500,6,14,,1,9,,,2,13,1,1,1,2,111126,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,7,,3,,1,1,,,,,,,1,1,1,6,,5,,4,,5,,10,,2,2,,1,4,2,2,1,1,,1,,,,,,,,,,,1,,2,80,3,3000,200,6,,6,1,,,,,,1,1,,1,,1,,1,,6,7,,1,6,,,3,12,3,1,2,1,111127,2016,1987,1,5,1,70
1,1,1,1,,,,,1,,1,,,,,,,2,,1,,2,,4,,,,,,,,,1,1,1,1,3,,3,,1,,3,,2,,4,2,,2,1,,2,1,,,,,,,,,,,,,,,1,1,80,,3000,200,3,,6,1,1,1,,,,5,1,,1,,1,,1,,6,7,,1,9,,,3,5,4,1,1,2,111130,2016,1987,1,1,1,70
2,,,1,,,,,1,,,,,1,,,,2,,1,,1,,,,,,,,,,,,,,,2,,2,,1,,2,,3,,2,2,,,1,,2,,,,,,,,,,1,,,,,,,2,50,3,3000,200,3,,1,1,,,,,,1,1,,1,,1,,1,,2,5,,1,10,42,1,1,13,1,1,1,2,111131,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,1,,5,,,,,,,,,,1,,,2,,4,,3,,3,,2,,2,2,,2,,,1,,,,,,,,,,,,,,,,,1,50,,3000,200,4,,2,1,1,1,,,,4,1,,1,,2,,1,,2,3,,1,9,,,3,10,1,1,2,1,111133,2016,1987,1,1,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,1,,4,,3,,,,,1,,,,,,,,5,,3,,2,,7,,4,,2,2,,2,1,2,2,1,1,,,1,,,,,,,,,,,,2,105,3,3000,200,6,,6,1,,,,,,1,1,,1,,1,,1,,6,10,,1,9,,,2,13,1,1,2,1,111134,2016,1998,1,1,1,70
2,,,1,,,,,1,,,,,,,,,2,,1,,2,,6,20,,,,,,,,,,1,,2,,3,,2,,2,,1,,3,2,,2,1,2,2,1,,,,,,,,,1,,,,,,,2,69.9,3,3000,200,1,,1,1,1,,1,,,5,1,,1,,1,,1,,3,2,,1,8,,,2,7,2,1,1,2,111135,2016,1798,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,3,,2,,,,1,1,,1,1,,,1,,5,,3,,2,,5,,7,,1,1,2,,,,2,1,1,1,1,,1,,,,,,,,,,,1,63,,3000,200,3,,3,1,1,1,1,,,5,1,,1,,1,,1,,5,6,,1,10,39,4,2,13,3,1,2,1,111139,2016,1798,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,3,,4,,,,,,,1,1,,1,1,,4,,3,,2,,4,,3,,2,1,1,,,,1,,,,,,,,,,,,,,,,,1,60,,3000,200,5,,5,1,,,,,,1,1,,1,,1,,2,3000,6,8,,1,8,,,2,10,4,1,1,2,111140,2016,1798,1,1,1,70
1,,,1,,,,,1,,,,1,,,1,,2,,1,,7,,1,,,1,,,,,,,,,,5,,2,,2,,9,,7,,2,1,1,,,,2,1,,,,,,,,,1,,,,,,,1,76,,3000,200,7,,4,1,,1,,,,7,1,,1,,1,,2,3750,7,16,4000,1,9,,,1,13,3,1,2,1,111142,2016,1987,1,1,1,70
1,,,1,,,,,1,,1,,,,,,,2,,1,,3,,4,,,,,,1,1,1,1,1,1,1,4,,8,,6,,3,,3,,2,2,,2,3,,2,1,1,,,,,,,,1,,,,,,,2,50,3,3000,200,5,,2,1,,,,,,1,1,,1,,1,,1,,4,,,1,8,,,3,9,4,1,1,2,111143,2016,1987,1,1,1,70
1,,,1,,1,,,,,,,1,,,,,2,,1,,3,,3,,,,,,1,1,1,1,1,,,5,,,,,,5,,,,1,1,1,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,50,,3000,200,,,,,,,,,,6,1,,1,,1,,1,,2,,,,1,,,,,,,,,111145,2016,1987,1,1,1,70
1,,,1,,,,,1,1,1,,,,,,,2,,1,,4,,3,,,,,1,1,1,1,,,,,3,,6,,5,,5,,5,,2,2,,2,5,2,2,1,1,,,,,,,,1,,,,,,,1,84,,3000,200,5,,4,1,,,,,,1,1,,1,,1,,1,,6,9,,1,10,44,4,2,11,1,1,1,2,111146,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,6,,,,,,,,,1,,,,2,,3,,2,,2,,1,,2,2,,2,1,2,2,1,,,,,,,,,,,,,,1,,1,80,,3000,200,3,,2,1,,1,,,,2,1,,1,,1,,1,,2,3,,1,10,41,2,3,13,1,1,1,2,111147,2016,1987,1,1,1,70
1,,,1,1,,,,1,1,1,,1,1,,,,2,,1,,4,,3,,,,,,1,1,1,1,1,1,,5,,9,,5,,6,,4,,2,1,1,,,,2,1,1,,,1,,,,,,,,,,,,2,74,3,3000,200,6,,4,1,,,,,,1,1,,1,,1,,2,5000,1,12,,1,8,,,1,10,,1,1,2,111148,2016,1987,1,1,1,70
1,,,1,,,,,,1,,,1,,,,,2,,1,,3,,3,,,,1,1,1,1,1,,,,,4,,6,,4,,4,,4,,2,1,2,,,,1,,,,,,,,,,,,,,,,,2,80,3,3000,200,4,,5,1,,,,,,1,1,,1,,1,,2,3000,3,5,,1,10,41,9,2,13,3,1,1,,111149,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,5,,5,,,,,1,1,,1,1,1,,,4,,2,,1,,6,,4,,2,1,1,,,,1,,,,,,,,,,,,,,,,,1,50,,3000,200,6,,5,1,,,,,,1,1,,1,,1,,2,1860,5,13,,1,9,,,2,8,1,1,1,2,111150,2016,1987,1,1,1,70
1,,,1,,,,,1,1,,,,,,,,2,,2,2,3,,3,,,,,1,1,1,,,1,1,1,5,,5,,3,,4,,3,,2,2,,1,1,3,2,1,1,1,,,1,,,,,,1,,,,,2,46,3,3000,200,4,,2,1,,,,,,1,1,,1,,1,,1,,2,8,,1,8,,,,10,1,1,1,2,111151,2013,1987,1,1,1,70
1,,,1,,,,,1,1,,,,1,,,,2,,1,,2,,4,,,,,,,,,,1,1,1,3,,3,,3,,3,,3,,3,2,,2,1,2,2,1,,,,,,,,,,,,,,,1,2,69,3,3000,200,3,,2,1,,,,,,1,1,,1,,1,,1,,2,4,,1,9,,,3,13,1,1,1,2,111152,2016,1798,1,1,1,70
1,,,1,,,,,1,,,,1,,,,,2,,1,,4,,3,,,,,1,1,1,1,1,1,,,5,,7,,4,,5,,3,,2,1,1,,,,1,,,,,,,,,,,,,,,,,2,72,3,3000,200,6,,5,1,1,1,1,,,5,1,,1,,1,,2,4500,5,13,,1,5,,,2,4,3,1,1,2,111154,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,3,,3,,1,1,,,,,,,,,1,3,,,,,,2,,2,,3,2,,2,,1,1,,,,,,,,,,,,,,,,,1,82.9,,3000,200,3,,3,1,,,,,,1,1,,1,,1,,1,,2,4,,1,8,,,2,4,1,1,1,2,111155,2016,1987,1,1,1,70
1,,,1,,,,,1,,,,,,,,,2,,1,,2,,3,,,,,,,,,,,1,1,3,,2,,4,,5,,3,,1,2,,2,,2,1,,,,,,,,,,,,,,,,,2,81.3,3,3000,200,4,,2,1,,,,,,1,1,,1,,1,,1,,5,9,,1,8,,,2,12,1,1,1,2,111156,2016,1987,1,1,1,70
